"date","headline","label"
"2017-01-09","BCE Inc . (BCE) Downgraded by Royal Bank Of Canada to Sector Perform",""
"2017-01-09","Penn West Petroleum Ltd (PWT) Price Target Increased to C$2.75 by Analysts at Royal Bank Of Canada",""
"2017-01-09","Kelt Exploration Ltd (KEL) Price Target Increased to C$9.00 by Analysts at Royal Bank Of Canada",""
"2017-01-09","Acadian Timber Corp (ADN) Lowered to Sector Perform at Royal Bank Of Canada",""
"2017-01-09","Royal Dutch Shell PLC (RDS.A) Upgraded at Royal Bank Of Canada",""
"2017-01-09","Royal Bank Of Canada Lowers BCE, Inc . (BCE) to Sector Perform",""
"2017-01-09","SAP SE (SAP) Given New $91.00 Price Target at Royal Bank Of Canada",""
"2017-01-09","TSX falls in broad retreat led by energy stocks",""
"2017-01-10","Royal Bank Of Canada (RY) Receives $86.00 Consensus Target Price from Brokerages",""
"2017-01-10","Royal Bank Of Canada (RY) Shares Sold by Trillium Asset Management LLC",""
"2017-01-10","Royal Bank of Canada: RBC sees benefits from Trump pro",""
"2017-01-10","Royal Bank Of Canada Increases Tembec Inc (TMB) Price Target to C$2.75",""
"2017-01-10","Shaw Communications Inc (SJR.B) Upgraded to Outperform by Royal Bank Of Canada",""
"2017-01-10","Royal Bank of Canada: Publication of Final Terms",""
"2017-01-10","Rogers Communications Inc . (RCI.B) Downgraded by Royal Bank Of Canada to Sector Perform",""
"2017-01-10","Royal Bank Of Canada Reaffirmed Sector Performer Rating for Centamin PLC (CEY)",""
"2017-01-10","RBC anticipating stateside benefit with Trump pro",""
"2017-01-10","Royal Bank Of Canada Upgrades Sensata Technologies Holding N.V . (ST) to Outperform",""
"2017-01-10","Home Capital Group Inc (HCG) Downgraded by Royal Bank Of Canada to Underperform",""
"2017-01-10","Intact Financial Co . (IFC) Lowered to Sector Perform at Royal Bank Of Canada",""
"2017-01-10","The AES Corporation (AES) Rating Lowered to Sector Perform at Royal Bank Of Canada – sleekmoney",""
"2017-01-10","Tmx Group Limited (X) Upgraded to Sector Perform at Royal Bank Of Canada",""
"2017-01-10","RBC Sees Benefits From Trump Pro",""
"2017-01-10","Canada RBC sees benefits from Trump pro",""
"2017-01-10","Royal Bank Of Canada Downgrades Clearwater Paper Corporation (CLW) to Underperform",""
"2017-01-10","RBC sees benefits from Trump pro",""
"2017-01-10","Royal Bank Of Canada Boosts Amsurg Corp . (EVHC) Price Target to $87.00",""
"2017-01-10","Rogers Communication, Inc . (RCI) Downgraded by Royal Bank Of Canada to Sector Perform",""
"2017-01-10","Mercer International Inc . (MERC) Rating Lowered to Sector Perform at Royal Bank Of Canada",""
"2017-01-10","Canadian banks bullish on Trump pro",""
"2017-01-10","Canadian banks anticipating stateside benefit with Trump pro",""
"2017-01-11","HUDSON BAY CO COM NPV (HBAYF) Downgraded to Sector Perform at Royal Bank Of Canada",""
"2017-01-11","Crew Energy Inc . (CR) Stock Rating Lowered by Royal Bank Of Canada",""
"2017-01-11","RBC chief confident of mortgage book resilience",""
"2017-01-12","High Point Bank & Trust Co.Has $1, 595, 000 Stake in Royal Bank Of Canada (RY)",""
"2017-01-12","The Royal Bank Of Canada (RY) Shares Sold by the Trillium Asset Management LLC",""
"2017-01-12","Royal Bank of Canada (RY) Receives Consensus Rating of Hold from Analysts",""
"2017-01-12","What do Analysts suggest for: Royal Bank of Canada (NYSE: RY)",""
"2017-01-12","Royal Bank of Canada: Publication of Amended and Restated Final Terms",""
"2017-01-12","Royal Bank Of Canada Analysts Give Mercer International Inc (MRI.U) a C$13.00 Price Target",""
"2017-01-12","Royal Bank Of Canada Boosts Corus Entertainment Inc . (CJR.B) Price Target to C$13.00",""
"2017-01-12","Martinrea International ’ s (MRE) Outperform Rating Reaffirmed at Royal Bank Of Canada",""
"2017-01-12","Home Capital Group Inc (HCG) Cut to Underperform at Royal Bank Of Canada",""
"2017-01-12","Royal Bank Of Canada Reiterates Outperform Rating for Supergroup PLC (SGP)",""
"2017-01-12","Exfo Inc (EXF) Price Target Increased to C$4.75 by Analysts at Royal Bank Of Canada",""
"2017-01-12","First National Financial Corp (FN) Cut to Underperform at Royal Bank Of Canada",""
"2017-01-12","Dunelm Group plc (DNLM) Rating Reiterated by Royal Bank Of Canada",""
"2017-01-12","WSP Global Inc (WSP) Stock Rating Reaffirmed by Royal Bank Of Canada",""
"2017-01-12","Royal Bank of Canada announces redemption of YGRO Exchange Traded Notes",""
"2017-01-12","Royal Bank Of Canada Reaffirms Outperform Rating for Labrador Iron Ore Royalty Corporation (LIF)",""
"2017-01-12","Marks and Spencer Group Plc (MKS) Given Outperform Rating at Royal Bank Of Canada",""
"2017-01-12","Royal Bank Of Canada Boosts Penn West Petroleum Ltd (PWT) Price Target to C$2.75",""
"2017-01-12","Royal Bank Of Canada Downgrades Acadian Timber Corp (ADN) to Sector Perform",""
"2017-01-12","Kelt Exploration Ltd (KEL) PT Raised to C$9.00 at Royal Bank Of Canada",""
"2017-01-12","ASOS plc (ASC) Rating Reiterated by Royal Bank Of Canada",""
"2017-01-12","Royal Bank Of Canada Boosts CEB Inc . (CEB) Price Target to $74.00",""
"2017-01-12","Sensata Technologies Holding N.V . (ST) Upgraded at Royal Bank Of Canada",""
"2017-01-12","Lockheed Martin Corporation (LMT) Research Coverage Started at Royal Bank Of Canada",""
"2017-01-12","TSX falls amid caution after Trump press conference",""
"2017-01-12","Turquoise Hill Resources Ltd . (TRQ) Upgrade by the Canaccord Genuity to Buy",""
"2017-01-13","The High Point Bank & Trust Co.Has $1, 595, 000 Stake in Royal Bank Of Canada (RY)",""
"2017-01-13","Update on Royal Bank of Canada (NYSE: RY) for the day",""
"2017-01-13","HUDSON BAY CO COM NPV (HBAYF) Stock Rating Lowered by Royal Bank Of Canada",""
"2017-01-13","Labrador Iron Ore Royalty Corporation (LIF) Given Outperform Rating at Royal Bank Of Canada",""
"2017-01-13","Royal Bank Of Canada Increases ICHOR HOLDINGS (ICHR) Price Target to $17.00",""
"2017-01-13","Intact Financial Co . (IFC) Downgraded by Royal Bank Of Canada to Sector Perform",""
"2017-01-13","Royal Bank Of Canada Downgrades Alaris Royalty Corp . (AD) to Sector Perform",""
"2017-01-13","Royal Bank Of Canada disclosed PACCAR Inc (NASDAQ: PCAR), stepping up its target to $75.00 earlier today",""
"2017-01-13","Quebecor, Inc . (QBR.B) Upgraded by Royal Bank Of Canada to Top Pick",""
"2017-01-13","Associated British Foods plc ’ s (ABF) Outperform Rating Reaffirmed at Royal Bank Of Canada",""
"2017-01-13","TSX rises, led by banks as U.S . earnings season kicks off",""
"2017-01-13","Progressive Waste Solutions Ltd (WCN) Earns Outperform Rating from Royal Bank Of Canada",""
"2017-01-13","Targeted News Service",""
"2017-01-13","Royal Bank Of Canada Downgrades Home Capital Group Inc (HCG) to Underperform",""
"2017-01-13","Rogers Communication, Inc . (RCI) Downgraded by Royal Bank Of Canada",""
"2017-01-13","Uni Select Inc (UNS) PT Raised to C$36.00",""
"2017-01-13","At midday: TSX, Dow falls amid caution after Trump conference",""
"2017-01-13","PACCAR Inc . (PCAR) Upgraded by Royal Bank Of Canada to Outperform",""
"2017-01-13","Royal Bank Of Canada Reaffirms Outperform Rating for Lundin Mining Co . (LUN)",""
"2017-01-13","RBC sends home staff as plans are afoot to close branch",""
"2017-01-14","Crawford Investment Counsel Inc.Continues to Hold Position in Royal Bank Of Canada (RY)",""
"2017-01-14","RBC iPhone app now makes it easier for clients to contact advisors",""
"2017-01-15","Laurentian Bank of Canada (LB) Price Target Raised to C$62.00",""
"2017-01-15","Royal Bank Of Canada Reaffirms Outperform Rating for Shaw Communications Inc (SJR.B)",""
"2017-01-15","Shaw Communications Inc (SJR.B) Earns Outperform Rating from Royal Bank Of Canada",""
"2017-01-16","Royal Bank Of Canada (RY) Stake Maintained by APG Asset Management N.V .",""
"2017-01-16","Sherritt International Corp (S) Price Target Increased to C$1.75 by Analysts at Royal Bank Of Canada",""
"2017-01-16","S & P / TSX Composite index surges on Royal Bank of Canada, Toronto",""
"2017-01-16","General Dynamics Corporation (GD) Coverage Initiated at Royal Bank Of Canada",""
"2017-01-16","Royal Bank Of Canada Initiates Coverage on CSRA Inc . (CSRA)",""
"2017-01-16","The Halcon Resources Corp . (HK) Upgrade to Buy at The Zacks Investment Research",""
"2017-01-16","Syrian opposition supports peace talks in Astana",""
"2017-01-16","Chekita needs $243 000 for surgery - - NationNews Barbados",""
"2017-01-16","Fidus Investment Corporation (FDUS) Cut to Hold at Zacks Investment Research",""
"2017-01-16","Zacks Investment Research Lowers Collegium Pharmaceutical, Inc . (COLL) to Sell",""
"2017-01-17","Brown Brothers Harriman & Co.Has $873, 000 Position in Royal Bank Of Canada (RY)",""
"2017-01-17","Royal Bank Of Canada (RY) Position Held by First Citizens Bank & Trust Co .",""
"2017-01-17","Canaccord Genuity Increases Royal Bank of Canada (RY) Price Target to C$99.00",""
"2017-01-17","The Royal Bank Of Canada Reaffirmed Outperform Rating for Guyana Goldfields Inc . (GUY)",""
"2017-01-17","Turquoise Hill Resources Ltd (TRQ) Given Sector Perform Rating at Royal Bank Of Canada",""
"2017-01-17","Most Sustainable Companies 2017: Canadian Firms Fall Behind In Latest Ranking",""
"2017-01-17","TSX barely lower as resource stock gains offset bank, rails",""
"2017-01-17","TSX falls as financials, railway stocks weigh",""
"2017-01-17","Lundin Mining Co . (LUN) Rating Reiterated by Royal Bank Of Canada",""
"2017-01-17","The FutureFuel Corp . (FF) Rating Increased to Strong",""
"2017-01-17","RBC Global Asset Management announces the launch of two new Class R6 shares",""
"2017-01-17","Aussie mining giant Rio Tinto copper output uncertain for 2017",""
"2017-01-17","The TD Securities Cuts Guyana Goldfields Inc . (GUY) Price Target to C$9.00",""
"2017-01-17","Four Canadian financial services firms among world most sustainable companies",""
"2017-01-17","The Guyana Goldfields Inc . (GUY) Given a C$12.00 Price Target at Scotiabank",""
"2017-01-18","Turquoise Hill Resources ’ (TRQ) Sector Perform Rating Reaffirmed at Royal Bank Of Canada",""
"2017-01-18","Royal Bank of Canada: Canada Royal Bank boosts focus on AI with new research lab",""
"2017-01-18","Royal Bank Of Canada Boosts Continental Gold Inc (CNL) Price Target to C$6.00",""
"2017-01-18","RBC acquitted in Bahamian tax fraud case",""
"2017-01-18","Dividend 15 Split Corp.II: Regular Monthly Dividend Declaration for Class A & Preferred Share",""
"2017-01-18","North American Financial 15 Split Corp.Regular Monthly Dividend Declaration for Class A & Preferred Share",""
"2017-01-18","TheGuyana Goldfields Inc . (GUY) Given New C$11.00 Price Target at Scotiabank",""
"2017-01-18","Ironwood Investment Management LLC Acquires Shares of 7, 956 Restaurant Brands International Inc . (QSR)",""
"2017-01-18","Dividend Select 15 Corp.Declares Monthly Dividend",""
"2017-01-19","Royal Bank of Canada (RY) Given New C$101.00 Price Target at CSFB",""
"2017-01-19","Constellation Software ’ s (CSU) Outperform Rating Reiterated at Royal Bank Of Canada – sleekmoney",""
"2017-01-19","Royal Bank Of Canada Boosts Cogeco Inc . (CGO) Price Target to C$72.00",""
"2017-01-19","Royal Bank Of Canada Reiterates Sector Perform Rating for Turquoise Hill Resources Ltd (TRQ)",""
"2017-01-19","Continental Gold Inc (CNL) Price Target Raised to C$6.00 at Royal Bank Of Canada",""
"2017-01-19","Canadian Factory Sales Beat Expectations In November",""
"2017-01-19","GWL, LABD: Big ETF Inflows",""
"2017-01-19","Royal Bank of Canada hires AI expert to boost machine learning work",""
"2017-01-19","RBC recognized as Best Trade Finance Provider in Canada for fifth consecutive year by Global Finance magazine",""
"2017-01-19","Shell Asset Management Co.Raises Position in Restaurant Brands International Inc . (QSR)",""
"2017-01-19","Royal Bank of Canada (USA): Buy Canada Cleanest Capitalist",""
"2017-01-20","HudBay Minerals Inc . (HBM) Rating Reiterated by Royal Bank Of Canada",""
"2017-01-20","The Turquoise Hill Resource (TRQ) Sector Perform Rating Reaffirmed at Royal Bank Of Canada",""
"2017-01-20","Canada Annual Inflation Rate Climbs 1.5% in December",""
"2017-01-20","Armed robbery suspect in custody",""
"2017-01-20","Canada Retail Sales Advance 0.2% in November",""
"2017-01-20","FINRA names Gregory Dean as SVP, Government Affairs",""
"2017-01-20","TSX Jumps one percent as oil rally boosts energy stocks ; Trump eyed",""
"2017-01-20","Cellcom Israel Ltd . (CEL) Lowered to Hold at Barclays PLC",""
"2017-01-20","Deutsche Bank ordered to compensate investors for stock manipulation in class action suit",""
"2017-01-21","MFDA issues Notice of Settlement Hearing in respect of Bin Tian",""
"2017-01-21","RBC will consult known AI expert Richard Sutton expert on machine learning projects",""
"2017-01-22","Analysts Update Their Price Target On Universal Display Corporation (NASDAQ: OLED)",""
"2017-01-22","Paycom Software Inc . (PAYC) Stake Boosted by New York State Common Retirement Fund",""
"2017-01-23","Pengrowth Energy Corp (PGF) Stock Rating Reaffirmed by Royal Bank Of Canada – sleekmoney",""
"2017-01-23","Turquoise Hill Resources Ltd (TRQ) Rating Reiterated by Royal Bank Of Canada – sleekmoney",""
"2017-01-23","Royal Bank Of Canada (RY) Ex",""
"2017-01-23","Isaac Legault Articles",""
"2017-01-23","Lundin Mining Co . (LUN) Stock Rating Reaffirmed by Royal Bank Of Canada",""
"2017-01-23","Canada Wholesale Trade Climbs 0.2% in November",""
"2017-01-24","Royal Bank Of Canada Reiterates Outperform Rating for Cameco Co . (CCO)",""
"2017-01-24","Lundin Mining ’ s (LUN) Outperform Rating Reaffirmed at Royal Bank Of Canada",""
"2017-01-24","NORDEA BANK AB SPON ADR EA REPR 1 ORD SH (NASDAQ: NRBAY) has been upgraded to Outperform in a statement by Royal Bank Of Canada earlier today .",""
"2017-01-24","Vaalco Energy Inc . (EGY) Position Increased by Kornitzer Capital Management Inc.KS",""
"2017-01-25","Royal Bank Of Canada (RY) Shares Sold by Two Sigma Advisers LP",""
"2017-01-25","RBC targets more fintech spending, less on old systems",""
"2017-01-25","Royal Bank Of Canada Could Dip In The Short",""
"2017-01-25","Royal Bank of Canada: RBC targets 40 percent of total technology spend for innovation",""
"2017-01-25","Royal Bank Of Canada Reiterates Outperform Rating for Lundin Mining Co . (LUN)",""
"2017-01-25","MEG Energy Corp (MEG) Given New C$12.00 Price Target at Royal Bank Of Canada",""
"2017-01-25","Kelt Exploration Ltd (KEL) Stock Rating Reaffirmed by Royal Bank Of Canada",""
"2017-01-25","RBC wants 40% of total technology budget devoted to innovation",""
"2017-01-25","RBC targets 40 percent of total technology spend for innovation",""
"2017-01-25","Texas Instruments Incorporated (TXN) Given New $84.00 Price Target at Royal Bank Of Canada",""
"2017-01-25","Ehsan Khasru joins Global Economist Forum as adviser",""
"2017-01-25","Trinidad and Tobago Newsday: newsday.co.tt",""
"2017-01-25","Royal Bank of Canada woos three senior financials bankers from Deutsche Bank: internal memo",""
"2017-01-25","Freshii said to sell shares at top of range in Canadian IPO",""
"2017-01-25","Freshii Said to Sell Shares at Top of Range in Canada IPO",""
"2017-01-26","Royal Bank Of Canada (NYSE: RY) Receives An Update From Brokers",""
"2017-01-26","As Royal Bank Cda (RY) Stock Price Rose, Beutel Goodman & Co LTD Cut Its Position",""
"2017-01-26","Brookfield Office Properties Inc (BPO) Rating Reiterated by Royal Bank Of Canada",""
"2017-01-26","ASSIC GENERALI SPA EUR1 (ARZGF) Rating Increased to Outperform at Royal Bank Of Canada",""
"2017-01-26","Royal Bank of Canada (USA) Growth Initiative Could Drive Long",""
"2017-01-26","New Team Head at RBC Singapore",""
"2017-01-26","Husky Energy Inc . (HSE) Receives Sector Perform Rating from Royal Bank Of Canada",""
"2017-01-26","AB SKF (SKFRY) Upgraded by Royal Bank Of Canada to Sector Perform",""
"2017-01-26","Royal Bank of Canada: RBC warns authorities may intervene in Toronto housing market",""
"2017-01-26","Schneider Electric SE (SBGSY) Upgraded to Outperform by Royal Bank Of Canada",""
"2017-01-26","Royal Bank of Canada: Canada biggest bank warns on Toronto housing market",""
"2017-01-26","Royal Bank Of Canada Raises Varian Medical Systems, Inc . (VAR) Price Target to $93.00",""
"2017-01-26","Royal Bank Of Canada Increases AT & T Inc . (T) Price Target to $42.00",""
"2017-01-26","BMO sees share gains in U.S . dealmaking – Finance & Commerce",""
"2017-01-26","Polaris Industries Inc . (PII) Price Target Lowered to $79.00 at Royal Bank Of Canada",""
"2017-01-26","Whitehorse Daily Star: Latest scam attempt features a new twist",""
"2017-01-26","Canada AltaGas to Buy D.C . Utility WGL",""
"2017-01-27","Royal Bk Cda Montreal Que (RY) Holder Great West Life Assurance Company Trimmed Its Position as Stock Rose",""
"2017-01-27","Royal Bank Of Canada (NYSE: RY) PEG Ratio At 3.99",""
"2017-01-27","Royal Bank Of Canada Reiterates Sector Perform Rating for ISA Internationale Inc (ISAT)",""
"2017-01-27","Methanex Co . (MX) Receives Sector Perform Rating from Royal Bank Of Canada",""
"2017-01-27","People: HP Wealth makes senior hires ; RBC Wealth has new SG team head",""
"2017-01-27","Royal Bank of Canada Sees Role for Public Blockchains in Secure Payments",""
"2017-01-27","Royal Bank Of Canada Increases Check Point Software Technologies Ltd . (CHKP) Price Target to $98.00",""
"2017-01-27","Letter: Affordable child care will help us",""
"2017-01-27","Royal Bank of Canada announces specific share repurchase program as part of its Normal Course Issuer Bid",""
"2017-01-27","Royal Bank of Canada: announces specific share repurchase program as part of its Normal Course Issuer Bid",""
"2017-01-27","Pioneer Natural Resources Company (PXD) Price Target Increased to $225.00 by Analysts at Royal Bank Of Canada",""
"2017-01-27","1000 minute Friday January 27th",""
"2017-01-27","Banco Latinoamericano de Comercio Exterior, S.A . (BLX) Ex",""
"2017-01-27","Bank Of Montreal (BMO) Ex",""
"2017-01-28","Royal Bank Of Canada Increases Celestica Inc . (CLS) Price Target to C$14.25",""
"2017-01-28","Royal Bank Of Canada Boosts Celestica Inc . (CLS) Price Target to C$14.25",""
"2017-01-28","The Royal Dutch Shell Plc (RDSB) Upgraded to Outperform at Royal Bank Of Canada",""
"2017-01-28","Zacks: Cellcom Israel, Ltd . (CEL) Receives Average Rating of Strong Buy from Brokerages",""
"2017-01-29","The ZIOPHARM Oncology Inc (ZIOP) Receives $11.92 Consensus Price Target from Analysts",""
"2017-01-29","Collegium Pharmaceutical, Inc . (COLL) Receives $25.57 Average Price Target from Analysts",""
"2017-01-30","Royal Bank Of Canada (RY) Stake Boosted by Her Majesty the Queen in Right of the Province of Alberta as represented by Alberta Investment Management Corp",""
"2017-01-30","Brookfield Office Properties ’ (BPO) Sector Perform Rating Reiterated at Royal Bank Of Canada",""
"2017-01-30","Celestica Inc . (CLS) Receives Sector Perform Rating from Royal Bank Of Canada",""
"2017-01-30","First Quantum Minerals Limited (FM) Given New C$19.00 Price Target at Royal Bank Of Canada",""
"2017-01-30","Royal Bank of Canada Announces Specific Share Repurchase Program as Part of its Normal Course Issuer Bid",""
"2017-01-30","Royal Bank Of Canada Reaffirms Sector Perform Rating for Valeant Pharmaceuticals Intl Inc (VRX)",""
"2017-01-30","Acacia Research Corporation (ACTG) Short Interest Down 18.0% in January",""
"2017-01-30","SWFI First Read, January 30, 2017",""
"2017-01-30","Securities Lending Times",""
"2017-01-31","ISA Internationale Inc (ISAT) Stock Rating Reaffirmed by Royal Bank Of Canada",""
"2017-01-31","MEG Energy Corp (MEG) Price Target Increased to C$12.00 by Analysts at Royal Bank Of Canada",""
"2017-01-31","Royal Bank Of Canada Reaffirms Sector Perform Rating for Methanex Co . (MX)",""
"2017-01-31","Inmarsat Plc (ISAT) Downgraded to sector perform at Royal Bank Of Canada",""
"2017-01-31","Intelsat S.A . (I) Upgraded at Royal Bank Of Canada",""
"2017-01-31","Canada November GDP Climbs 0.4% on Factory Strength",""
"2017-01-31","ESB issues â¬500m 12 year bond",""
"2017-01-31","Tembec Inc (TMB) PT Raised to C$3.25",""
"2017-01-31","Dollar Wine - - NationNews Barbados",""
"2017-01-31","Methanex Corporation (MEOH) PT Raised to $57.00 at Royal Bank Of Canada",""
"2017-01-31","Why you should get excited if Canadian banks announce stock splits",""
"2017-01-31","ESB sells €500m of bonds to refinance more expensive debt",""
"2017-02-01","Royal Bank of Canada Reaffirms Sector Perform Rating for Celestica Inc . (CLS)",""
"2017-02-01","Potash Co.of Saskatchewan Inc (POT) Earns Outperform Rating from Royal Bank of Canada",""
"2017-02-01","AT & T Inc . (T) Price Target Increased to $42.00 by Analysts at Royal Bank of Canada",""
"2017-02-01","Bank of Nova Scotia (BNS) PT Raised to C$87.00",""
"2017-02-02","Rogers Communications Inc . (RCI.B) Given New C$57.00 Price Target at Royal Bank Of Canada",""
"2017-02-02","Royal Bank Of Canada Increases First Quantum Minerals Limited (FM) Price Target to C$19.00",""
"2017-02-02","Royal Bank Of Canada Reaffirms Outperform Rating for Alacer Gold Corp (ASR)",""
"2017-02-02","City National Expands Commercial Banking Business in New York Metro with the Formation of New Team",""
"2017-02-02","Royal Bank Of Canada Boosts Canadian Imperial Bank of Commerce (CM) Price Target to C$118.00",""
"2017-02-02","Potash Co.of Saskatchewan Inc (POT) Given Outperform Rating at Royal Bank Of Canada",""
"2017-02-02","Sysco Corporation (SYY) Stock Rating Reaffirmed by Royal Bank Of Canada",""
"2017-02-02","RBC to announce first quarter results on February 24, 2017",""
"2017-02-02","Anthem, Inc . (ANTM) Price Target Raised to $174.00 at Royal Bank Of Canada",""
"2017-02-02","New online platform to connect small businesses with lending alternatives",""
"2017-02-02","Investment banks frustrated by secretive Snap ahead of IPO",""
"2017-02-03","Royal Gold, Inc . (RGL) Given Outperform Rating at Royal Bank Of Canada",""
"2017-02-03","ATS Automation Tooling Systems ’ (ATA) Sector Perform Rating Reaffirmed at Royal Bank Of Canada",""
"2017-02-03","Equities Research Analysts ’ Updated EPS Estimates for February, 3rd (AMZN, APC, ARRS, ATA, BAG, BCE, BVIC, COR, DATA, EGOV) – sleekmoney",""
"2017-02-03","Royal Bank Of Canada Reiterates Outperform Rating for Enerplus Corp (ERF)",""
"2017-02-03","Royal Bank Of Canada Reaffirms Top Pick Rating for Canadian Natural Resources Limited (CNQ)",""
"2017-02-03","Analog Devices, Inc . (ADI) Given New $85.00 Price Target at Royal Bank Of Canada",""
"2017-02-03","City National Expands Commercial Banking Business",""
"2017-02-03","Royal Bank Of Canada Downgrades E.On Se (EONGY) to Underperform",""
"2017-02-03","Easyjet Spon (ESYJY) Cut to Hold at Cantor Fitzgerald",""
"2017-02-03","Sysco Corporation ’ s (SYY) Sector Perform Rating Reaffirmed at Royal Bank Of Canada",""
"2017-02-04","Bokf Na Purchases Shares of 3, 382 Royal Bank Of Canada (RY)",""
"2017-02-04","Scotiabank Spending $1 Bln On Digital Tech",""
"2017-02-04","Protesters gather in Asheville against banks that fund DAPL, Keystone XL",""
"2017-02-04","Monashee Investment Management LLC Takes Position in Nordic American Offshore Ltd (NAO)",""
"2017-02-04","Canadian General Investments: Investment Update",""
"2017-02-05","Tableau Software, Inc . (DATA) Given New $55.00 Price Target at Royal Bank Of Canada",""
"2017-02-05","The Regulus Therapeutics Inc . (RGLS) Hits New 52",""
"2017-02-06","Macdonald Dettwiler & Associates Ltd (MDA) Rating Reiterated by Royal Bank Of Canada",""
"2017-02-06","Reckitt Benckiser Group PLC (RBGLY) Lowered to Underperform at Royal Bank Of Canada",""
"2017-02-06","Semafo Inc . (SMF) Price Target Raised to C$6.00 at Royal Bank Of Canada",""
"2017-02-06","The Axovant Sciences Ltd . (AXON) Coverage Initiated by Analysts at Cowen and Company",""
"2017-02-06","Fortinet, Inc . (FTNT) Price Target Raised to $35.00 at Royal Bank Of Canada",""
"2017-02-06","The Brookfield Renewable Partners L.P . (BEP) Downgraded by Zacks Investment Research to Strong Sell",""
"2017-02-06","Bank growth focus not the way to go",""
"2017-02-06","Schroder Investment Management Group Reduces Stake in China Lodging Group, Limited (HTHT)",""
"2017-02-06","Reckitt Benckiser chief Rakesh Kapoor in line for £15m windfall from Mead Johnson deal",""
"2017-02-06","Retail sales volumes rise 0.9% in Dec qtr",""
"2017-02-07","Royal Bank Of Canada Reiterates Sector Perform Rating for Brookfield Renewable Partners LP (BEP.UN)",""
"2017-02-07","Precise Mortgages parent Charter Court plots 2017 flotation",""
"2017-02-07","Precise Mortgage parent Charter Court eyes 2017 flotation",""
"2017-02-07","Canada Building Permits Decline 6.6% in December",""
"2017-02-07","Delta Natural Gas Company, Inc . (DGAS) Rating Increased to B at TheStreet",""
"2017-02-07","Guyana Goldfields Inc . (GUY) PT Raised to C$8.50",""
"2017-02-07","TSX rises as bank gains offset energy losses",""
"2017-02-07","Dollar Jumps, Gold Falls as Demand for Havens Ebbs: Markets WrapNaija247news.com",""
"2017-02-07","Canada Posts Trade Surplus in December of C$923 Million",""
